Store,Date,Dept,Weekly_Sales,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Super_Bowl,Labor_Day,Thanksgiving,Christmas,week,month,year
14,2010-11-19,95,134293.49,1,200898,50.02,3.0,0,0,0,0,0,182.8989385,8.724,0,0,0,0,0,47,11,2010
14,2010-11-26,95,131803.03,1,200898,46.15,3.039,0,0,0,0,0,182.7832769,8.724,1,0,0,1,0,48,11,2010
14,2010-12-03,95,124022.94,1,200898,40.93,3.046,0,0,0,0,0,182.6676154,8.724,0,0,0,0,0,49,12,2010
14,2010-12-10,95,146817.06,1,200898,30.54,3.109,0,0,0,0,0,182.5519538,8.724,0,0,0,0,0,50,12,2010
14,2010-12-17,95,138582.28,1,200898,30.51,3.14,0,0,0,0,0,182.517732,8.724,0,0,0,0,0,51,12,2010
14,2010-12-24,95,164993.3,1,200898,30.59,3.141,0,0,0,0,0,182.54459,8.724,0,0,0,0,0,52,12,2010
14,2010-12-31,95,121237.23,1,200898,29.67,3.179,0,0,0,0,0,182.5714479,8.724,1,0,0,0,1,1,12,2010
14,2011-01-07,95,142116.21,1,200898,34.32,3.193,0,0,0,0,0,182.5983058,8.549,0,0,0,0,0,2,01,2011
14,2011-01-14,95,133735.25,1,200898,24.78,3.205,0,0,0,0,0,182.6585782,8.549,0,0,0,0,0,3,01,2011
14,2011-01-21,95,133059.2,1,200898,30.55,3.229,0,0,0,0,0,182.9193368,8.549,0,0,0,0,0,4,01,2011
14,2011-01-28,95,123601.07,1,200898,24.05,3.237,0,0,0,0,0,183.1800955,8.549,0,0,0,0,0,5,01,2011
14,2011-02-04,95,151074.8,1,200898,28.73,3.231,0,0,0,0,0,183.4408542,8.549,0,0,0,0,0,6,02,2011
14,2011-02-11,95,147752.49,1,200898,30.3,3.239,0,0,0,0,0,183.7016129,8.549,1,1,0,0,0,7,02,2011
14,2011-02-18,95,136767.81,1,200898,40.7,3.245,0,0,0,0,0,183.9371353,8.549,0,0,0,0,0,8,02,2011
14,2011-02-25,95,139445.42,1,200898,35.78,3.274,0,0,0,0,0,184.1625632,8.549,0,0,0,0,0,9,02,2011
14,2011-03-04,95,157517.94,1,200898,38.65,3.433,0,0,0,0,0,184.3879911,8.549,0,0,0,0,0,10,03,2011
14,2011-03-11,95,147715.33,1,200898,45.01,3.582,0,0,0,0,0,184.613419,8.549,0,0,0,0,0,11,03,2011
14,2011-03-18,95,143181.66,1,200898,46.66,3.631,0,0,0,0,0,184.809719,8.549,0,0,0,0,0,12,03,2011
14,2011-03-25,95,138018.9,1,200898,41.76,3.625,0,0,0,0,0,184.9943679,8.549,0,0,0,0,0,13,03,2011
14,2011-04-01,95,137582.31,1,200898,37.27,3.638,0,0,0,0,0,185.1790167,8.521,0,0,0,0,0,14,04,2011
14,2011-04-08,95,154741.37,1,200898,48.71,3.72,0,0,0,0,0,185.3636656,8.521,0,0,0,0,0,15,04,2011
14,2011-04-15,95,140897.7,1,200898,53.69,3.821,0,0,0,0,0,185.5339821,8.521,0,0,0,0,0,16,04,2011
14,2011-04-22,95,146625.58,1,200898,53.04,3.892,0,0,0,0,0,185.6684673,8.521,0,0,0,0,0,17,04,2011
14,2011-04-29,95,126796.49,1,200898,66.18,3.962,0,0,0,0,0,185.8029526,8.521,0,0,0,0,0,18,04,2011
14,2011-05-06,95,172994.97,1,200898,58.21,4.046,0,0,0,0,0,185.9374378,8.521,0,0,0,0,0,19,05,2011
14,2011-05-13,95,147316.44,1,200898,60.38,4.066,0,0,0,0,0,186.0719231,8.521,0,0,0,0,0,20,05,2011
14,2011-05-20,95,150647.85,1,200898,62.28,4.062,0,0,0,0,0,185.9661154,8.521,0,0,0,0,0,21,05,2011
14,2011-05-27,95,156978.07,1,200898,69.7,3.985,0,0,0,0,0,185.8603077,8.521,0,0,0,0,0,22,05,2011
14,2011-06-03,95,159088.86,1,200898,76.38,3.922,0,0,0,0,0,185.7545,8.521,0,0,0,0,0,23,06,2011
14,2011-06-10,95,171520.18,1,200898,73.88,3.881,0,0,0,0,0,185.6486923,8.521,0,0,0,0,0,24,06,2011
14,2011-06-17,95,161089.9,1,200898,69.32,3.842,0,0,0,0,0,185.6719333,8.521,0,0,0,0,0,25,06,2011
14,2011-06-24,95,157320.25,1,200898,74.85,3.804,0,0,0,0,0,185.7919609,8.521,0,0,0,0,0,26,06,2011
14,2011-07-01,95,162085.04,1,200898,74.04,3.748,0,0,0,0,0,185.9119885,8.625,0,0,0,0,0,27,07,2011
14,2011-07-08,95,167571.96,1,200898,77.49,3.711,0,0,0,0,0,186.032016,8.625,0,0,0,0,0,28,07,2011
14,2011-07-15,95,157244.18,1,200898,78.47,3.76,0,0,0,0,0,186.1399808,8.625,0,0,0,0,0,29,07,2011
14,2011-07-22,95,151876.28,1,200898,82.33,3.811,0,0,0,0,0,186.2177885,8.625,0,0,0,0,0,30,07,2011
14,2011-07-29,95,144543.39,1,200898,81.31,3.829,0,0,0,0,0,186.2955962,8.625,0,0,0,0,0,31,07,2011
14,2011-08-05,95,158852.92,1,200898,78.22,3.842,0,0,0,0,0,186.3734038,8.625,0,0,0,0,0,32,08,2011
14,2011-08-12,95,145969.16,1,200898,77.0,3.812,0,0,0,0,0,186.4512115,8.625,0,0,0,0,0,33,08,2011
14,2011-08-19,95,142079.44,1,200898,72.98,3.747,0,0,0,0,0,186.5093071,8.625,0,0,0,0,0,34,08,2011
14,2011-08-26,95,206433.98,1,200898,72.55,3.704,0,0,0,0,0,186.5641172,8.625,0,0,0,0,0,35,08,2011
14,2011-09-02,95,126671.85,1,200898,70.63,3.703,0,0,0,0,0,186.6189274,8.625,0,0,0,0,0,36,09,2011
14,2011-09-09,95,161246.98,1,200898,71.48,3.738,0,0,0,0,0,186.6737376,8.625,1,0,1,0,0,37,09,2011
14,2011-09-16,95,143460.54,1,200898,69.17,3.742,0,0,0,0,0,186.8024,8.625,0,0,0,0,0,38,09,2011
14,2011-09-23,95,137095.63,1,200898,63.75,3.711,0,0,0,0,0,187.0295321,8.625,0,0,0,0,0,39,09,2011
14,2011-09-30,95,134772.5,1,200898,70.66,3.645,0,0,0,0,0,187.2566641,8.625,0,0,0,0,0,40,09,2011
14,2011-10-07,95,152106.66,1,200898,55.82,3.583,0,0,0,0,0,187.4837962,8.523,0,0,0,0,0,41,10,2011
14,2011-10-14,95,136819.1,1,200898,63.82,3.541,0,0,0,0,0,187.6917481,8.523,0,0,0,0,0,42,10,2011
14,2011-10-21,95,133454.08,1,200898,59.6,3.57,0,0,0,0,0,187.7846197,8.523,0,0,0,0,0,43,10,2011
14,2011-10-28,95,137222.81,1,200898,51.78,3.569,0,0,0,0,0,187.8774913,8.523,0,0,0,0,0,44,10,2011
14,2011-11-04,95,137928.21,1,200898,43.92,3.551,0,0,0,0,0,187.9703629,8.523,0,0,0,0,0,45,11,2011
14,2011-11-11,95,134444.17,1,200898,47.65,3.53,11376.03,22505.23,1079.89,2679.33,4257.94,188.0632345,8.523,0,0,0,0,0,46,11,2011
14,2011-11-18,95,127415.32,1,200898,51.34,3.53,16308.11,749.9,273.72,2331.53,9347,188.1983654,8.523,0,0,0,0,0,47,11,2011
14,2011-11-25,95,124632.14,1,200898,48.71,3.492,286.52,54,89402.64,13,1915.8,188.3504,8.523,1,0,0,1,0,48,11,2011
14,2011-12-02,95,124023.09,1,200898,50.19,3.452,6428.59,0,3657.58,2939.92,34955.25,188.5024346,8.523,0,0,0,0,0,49,12,2011
14,2011-12-09,95,148827.47,1,200898,46.57,3.415,7297.72,15,342.71,4849,7509.9,188.6544692,8.523,0,0,0,0,0,50,12,2011
14,2011-12-16,95,132958.57,1,200898,39.93,3.413,5398.47,6.12,881.17,290.64,6390.47,188.7979349,8.523,0,0,0,0,0,51,12,2011
14,2011-12-23,95,150971.12,1,200898,42.27,3.389,924.14,112.73,2127.77,80.02,4638.81,188.9299752,8.523,0,0,0,0,0,52,12,2011
14,2011-12-30,95,106706.61,1,200898,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,1,0,0,0,1,53,12,2011
14,2012-01-06,95,139493.08,1,200898,35.88,3.422,10428.95,39234.09,839.74,981.17,15911.56,189.1940558,8.424,0,0,0,0,0,1,01,2012
14,2012-01-13,95,124915.09,1,200898,41.18,3.513,4605.8,21593.85,636.54,727.57,4054.79,189.3260962,8.424,0,0,0,0,0,2,01,2012
14,2012-01-20,95,133191.5,1,200898,31.85,3.533,5037.95,4952.93,860.9,2560.08,5386.74,189.4214733,8.424,0,0,0,0,0,3,01,2012
14,2012-01-27,95,119095.52,1,200898,37.93,3.567,3468.31,2195.14,689.52,252.01,2128.36,189.5168505,8.424,0,0,0,0,0,4,01,2012
14,2012-02-03,95,135853.14,1,200898,42.96,3.617,78124.5,4232.19,788.56,46081.94,14550.73,189.6122277,8.424,0,0,0,0,0,5,02,2012
14,2012-02-10,95,146138.81,1,200898,37.0,3.64,17118.97,6533.16,285.82,11597.23,6174.43,189.7076048,8.424,1,1,0,0,0,6,02,2012
14,2012-02-17,95,127800.87,1,200898,36.85,3.695,23664.75,13769.67,143.36,11965.7,10506.12,189.8424834,8.424,0,0,0,0,0,7,02,2012
14,2012-02-24,95,133356.76,1,200898,42.86,3.739,15074.23,8644.89,4.2,4450.84,7278.87,190.0069881,8.424,0,0,0,0,0,8,02,2012
14,2012-03-02,95,134515.8,1,200898,41.55,3.816,20212.56,1991.38,46.67,11970.8,6876.57,190.1714927,8.424,0,0,0,0,0,9,03,2012
14,2012-03-09,95,143632.52,1,200898,45.52,3.848,15710.87,1050.48,1.49,2302.28,2702.96,190.3359973,8.424,0,0,0,0,0,10,03,2012
14,2012-03-16,95,133719.36,1,200898,50.56,3.862,6021.47,280.43,5.5,1814.5,1581.84,190.4618964,8.424,0,0,0,0,0,11,03,2012
14,2012-03-23,95,129326.88,1,200898,59.45,3.9,4718.7,348.81,6.85,353.11,3726.39,190.5363213,8.424,0,0,0,0,0,12,03,2012
14,2012-03-30,95,130492.8,1,200898,50.04,3.953,11267.8,185.8,8.84,1152.46,2509.18,190.6107463,8.424,0,0,0,0,0,13,03,2012
14,2012-04-06,95,155634.89,1,200898,49.73,3.996,8376.85,0,81.19,3578.4,4857.19,190.6851712,8.567,0,0,0,0,0,14,04,2012
14,2012-04-13,95,122869.47,1,200898,51.83,4.044,5236.77,13739.76,51.75,984.02,2638.42,190.7595962,8.567,0,0,0,0,0,15,04,2012
14,2012-04-20,95,134653.44,1,200898,63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,190.8138013,8.567,0,0,0,0,0,16,04,2012
14,2012-04-27,95,133186.41,1,200898,53.2,4.004,3548.09,0.35,45.88,78.21,4193.26,190.8680064,8.567,0,0,0,0,0,17,04,2012
14,2012-05-04,95,148137.53,1,200898,55.21,3.951,21068.05,0,128.13,5490.93,2764.55,190.9222115,8.567,0,0,0,0,0,18,05,2012
14,2012-05-11,95,144879.37,1,200898,61.24,3.889,10626.27,0,131.11,1664.04,10557.13,190.9764167,8.567,0,0,0,0,0,19,05,2012
14,2012-05-18,95,133012.06,1,200898,66.3,3.848,8818.97,0,8.88,1297.39,3330.23,190.9964479,8.567,0,0,0,0,0,20,05,2012
14,2012-05-25,95,145564.37,1,200898,67.21,3.798,11421.79,0,634.52,1071.25,3204.72,191.0028096,8.567,0,0,0,0,0,21,05,2012
14,2012-06-01,95,141705.05,1,200898,74.48,3.742,7765.54,11,185.64,2473.3,2603.92,191.0091712,8.567,0,0,0,0,0,22,06,2012
14,2012-06-08,95,152203.57,1,200898,64.3,3.689,4636.1,570.2,172.7,1103.04,8024.53,191.0155329,8.567,0,0,0,0,0,23,06,2012
14,2012-06-15,95,136451.11,1,200898,71.93,3.62,10737.66,423.4,5.06,1904.52,3823.07,191.0299731,8.567,0,0,0,0,0,24,06,2012
14,2012-06-22,95,118598.34,1,200898,74.22,3.564,10291.35,317,4.3,3292.07,6115.51,191.0646096,8.567,0,0,0,0,0,25,06,2012
14,2012-06-29,95,118370.6,1,200898,75.22,3.506,4575.3,211.7,0,304.94,2686.11,191.0992462,8.567,0,0,0,0,0,26,06,2012
14,2012-07-06,95,140660.4,1,200898,82.99,3.475,7024.93,416.3,83.47,6927.24,6002.43,191.1338827,8.684,0,0,0,0,0,27,07,2012
14,2012-07-13,95,115259.58,1,200898,79.97,3.523,9158.47,-2.5,5.37,4516.68,2574.55,191.1685192,8.684,0,0,0,0,0,28,07,2012
14,2012-07-20,95,115656.8,1,200898,78.89,3.567,4564.87,58.48,19.69,1418.34,3764.15,191.1670428,8.684,0,0,0,0,0,29,07,2012
14,2012-07-27,95,109767.88,1,200898,77.2,3.647,4945.52,113.66,4.1,10751.35,3298.31,191.1655664,8.684,0,0,0,0,0,30,07,2012
14,2012-08-03,95,120581.8,1,200898,76.58,3.654,17465.29,37.82,110.8,13149.34,5089.95,191.16409,8.684,0,0,0,0,0,31,08,2012
14,2012-08-10,95,126159.0,1,200898,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,0,0,0,0,0,32,08,2012
14,2012-08-17,95,117213.66,1,200898,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,0,0,0,0,0,33,08,2012
14,2012-08-24,95,113004.06,1,200898,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,0,0,0,0,0,34,08,2012
14,2012-08-31,95,107728.92,1,200898,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,0,0,0,0,0,35,08,2012
14,2012-09-07,95,131721.03,1,200898,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,1,0,1,0,0,36,09,2012
14,2012-09-14,95,110840.96,1,200898,67.87,3.948,11320.02,0,28.2,855.45,1743.58,191.69985,8.684,0,0,0,0,0,37,09,2012
14,2012-09-21,95,110174.12,1,200898,65.32,4.038,21474.27,98.28,29.88,1924.92,15282.51,191.8567038,8.684,0,0,0,0,0,38,09,2012
14,2012-09-28,95,105376.06,1,200898,64.88,3.997,3816.64,38.19,8.16,2545.14,3536.04,192.0135577,8.684,0,0,0,0,0,39,09,2012
14,2012-10-05,95,118491.68,1,200898,64.89,3.985,9219.05,0,12.04,3592,3300.66,192.1704115,8.667,0,0,0,0,0,40,10,2012
14,2012-10-12,95,109851.09,1,200898,54.47,4.0,3214.56,0,20.28,822.73,7207.7,192.3272654,8.667,0,0,0,0,0,41,10,2012
14,2012-10-19,95,109526.8,1,200898,56.47,3.969,4192.74,0,17.46,1076.25,3839.99,192.3308542,8.667,0,0,0,0,0,42,10,2012
14,2012-10-26,95,121352.61,1,200898,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,0,0,0,0,0,43,10,2012
14,2011-12-16,96,16.84,1,200898,39.93,3.413,5398.47,6.12,881.17,290.64,6390.47,188.7979349,8.523,0,0,0,0,0,51,12,2011
14,2012-01-20,96,18.88,1,200898,31.85,3.533,5037.95,4952.93,860.9,2560.08,5386.74,189.4214733,8.424,0,0,0,0,0,3,01,2012
14,2012-02-17,96,13.75,1,200898,36.85,3.695,23664.75,13769.67,143.36,11965.7,10506.12,189.8424834,8.424,0,0,0,0,0,7,02,2012
14,2012-04-13,96,1.97,1,200898,51.83,4.044,5236.77,13739.76,51.75,984.02,2638.42,190.7595962,8.567,0,0,0,0,0,15,04,2012
14,2012-04-20,96,3.5,1,200898,63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,190.8138013,8.567,0,0,0,0,0,16,04,2012
14,2012-05-11,96,9.98,1,200898,61.24,3.889,10626.27,0,131.11,1664.04,10557.13,190.9764167,8.567,0,0,0,0,0,19,05,2012
14,2012-06-08,96,2.74,1,200898,64.3,3.689,4636.1,570.2,172.7,1103.04,8024.53,191.0155329,8.567,0,0,0,0,0,23,06,2012
14,2012-06-15,96,12.5,1,200898,71.93,3.62,10737.66,423.4,5.06,1904.52,3823.07,191.0299731,8.567,0,0,0,0,0,24,06,2012
14,2012-08-10,96,6.39,1,200898,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,0,0,0,0,0,32,08,2012
14,2012-08-17,96,1.98,1,200898,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,0,0,0,0,0,33,08,2012
14,2012-10-12,96,3.0,1,200898,54.47,4.0,3214.56,0,20.28,822.73,7207.7,192.3272654,8.667,0,0,0,0,0,41,10,2012
14,2010-02-05,97,45017.96,1,200898,27.31,2.784,0,0,0,0,0,181.8711898,8.992,0,0,0,0,0,6,02,2010
14,2010-02-12,97,22098.67,1,200898,27.73,2.773,0,0,0,0,0,181.982317,8.992,1,1,0,0,0,7,02,2010
14,2010-02-19,97,24556.94,1,200898,31.27,2.745,0,0,0,0,0,182.0347816,8.992,0,0,0,0,0,8,02,2010
14,2010-02-26,97,29080.99,1,200898,34.89,2.754,0,0,0,0,0,182.0774691,8.992,0,0,0,0,0,9,02,2010
14,2010-03-05,97,29741.3,1,200898,37.13,2.777,0,0,0,0,0,182.1201566,8.992,0,0,0,0,0,10,03,2010
14,2010-03-12,97,27450.16,1,200898,45.8,2.818,0,0,0,0,0,182.1628441,8.992,0,0,0,0,0,11,03,2010
14,2010-03-19,97,25029.2,1,200898,48.79,2.844,0,0,0,0,0,182.0779857,8.992,0,0,0,0,0,12,03,2010
14,2010-03-26,97,23874.26,1,200898,54.36,2.854,0,0,0,0,0,181.9718697,8.992,0,0,0,0,0,13,03,2010
14,2010-04-02,97,26234.27,1,200898,47.74,2.85,0,0,0,0,0,181.8657537,8.899,0,0,0,0,0,14,04,2010
14,2010-04-09,97,27398.29,1,200898,65.45,2.869,0,0,0,0,0,181.7596377,8.899,0,0,0,0,0,15,04,2010
14,2010-04-16,97,26908.49,1,200898,54.28,2.899,0,0,0,0,0,181.6924769,8.899,0,0,0,0,0,16,04,2010
14,2010-04-23,97,28201.14,1,200898,53.47,2.902,0,0,0,0,0,181.6772564,8.899,0,0,0,0,0,17,04,2010
14,2010-04-30,97,26500.76,1,200898,53.15,2.921,0,0,0,0,0,181.6620359,8.899,0,0,0,0,0,18,04,2010
14,2010-05-07,97,32462.71,1,200898,70.75,2.966,0,0,0,0,0,181.6468154,8.899,0,0,0,0,0,19,05,2010
14,2010-05-14,97,26661.19,1,200898,54.26,2.982,0,0,0,0,0,181.6612792,8.899,0,0,0,0,0,20,05,2010
14,2010-05-21,97,26345.53,1,200898,62.62,2.958,0,0,0,0,0,181.8538486,8.899,0,0,0,0,0,21,05,2010
14,2010-05-28,97,29628.51,1,200898,69.27,2.899,0,0,0,0,0,182.0464181,8.899,0,0,0,0,0,22,05,2010
14,2010-06-04,97,32526.89,1,200898,75.93,2.847,0,0,0,0,0,182.2389876,8.899,0,0,0,0,0,23,06,2010
14,2010-06-11,97,29269.06,1,200898,69.71,2.809,0,0,0,0,0,182.4315571,8.899,0,0,0,0,0,24,06,2010
14,2010-06-18,97,28332.12,1,200898,72.62,2.78,0,0,0,0,0,182.4424199,8.899,0,0,0,0,0,25,06,2010
14,2010-06-25,97,27742.97,1,200898,79.32,2.808,0,0,0,0,0,182.3806,8.899,0,0,0,0,0,26,06,2010
14,2010-07-02,97,32823.51,1,200898,76.61,2.815,0,0,0,0,0,182.3187801,8.743,0,0,0,0,0,27,07,2010
14,2010-07-09,97,32359.3,1,200898,82.45,2.793,0,0,0,0,0,182.2569603,8.743,0,0,0,0,0,28,07,2010
14,2010-07-16,97,27224.02,1,200898,77.84,2.783,0,0,0,0,0,182.2604411,8.743,0,0,0,0,0,29,07,2010
14,2010-07-23,97,26814.2,1,200898,81.46,2.771,0,0,0,0,0,182.3509895,8.743,0,0,0,0,0,30,07,2010
14,2010-07-30,97,26311.27,1,200898,79.78,2.781,0,0,0,0,0,182.4415378,8.743,0,0,0,0,0,31,07,2010
14,2010-08-06,97,33376.52,1,200898,77.17,2.784,0,0,0,0,0,182.5320862,8.743,0,0,0,0,0,32,08,2010
14,2010-08-13,97,28064.05,1,200898,78.44,2.805,0,0,0,0,0,182.6226346,8.743,0,0,0,0,0,33,08,2010
14,2010-08-20,97,27052.28,1,200898,76.01,2.779,0,0,0,0,0,182.6165205,8.743,0,0,0,0,0,34,08,2010
14,2010-08-27,97,26332.35,1,200898,71.36,2.755,0,0,0,0,0,182.6104063,8.743,0,0,0,0,0,35,08,2010
14,2010-09-03,97,29135.22,1,200898,78.37,2.715,0,0,0,0,0,182.6042922,8.743,0,0,0,0,0,36,09,2010
14,2010-09-10,97,33952.3,1,200898,70.87,2.699,0,0,0,0,0,182.598178,8.743,1,0,1,0,0,37,09,2010
14,2010-09-17,97,27207.29,1,200898,66.55,2.706,0,0,0,0,0,182.622509,8.743,0,0,0,0,0,38,09,2010
14,2010-09-24,97,25716.93,1,200898,68.59,2.713,0,0,0,0,0,182.6696737,8.743,0,0,0,0,0,39,09,2010
14,2010-10-01,97,24812.56,1,200898,70.58,2.707,0,0,0,0,0,182.7168385,8.724,0,0,0,0,0,40,10,2010
14,2010-10-08,97,30424.36,1,200898,56.49,2.764,0,0,0,0,0,182.7640032,8.724,0,0,0,0,0,41,10,2010
14,2010-10-15,97,25187.03,1,200898,58.61,2.868,0,0,0,0,0,182.8106203,8.724,0,0,0,0,0,42,10,2010
14,2010-10-22,97,24451.44,1,200898,53.15,2.917,0,0,0,0,0,182.8558685,8.724,0,0,0,0,0,43,10,2010
14,2010-10-29,97,24767.4,1,200898,61.3,2.921,0,0,0,0,0,182.9011166,8.724,0,0,0,0,0,44,10,2010
14,2010-11-05,97,28502.06,1,200898,45.65,2.917,0,0,0,0,0,182.9463648,8.724,0,0,0,0,0,45,11,2010
14,2010-11-12,97,25844.5,1,200898,46.14,2.931,0,0,0,0,0,182.9916129,8.724,0,0,0,0,0,46,11,2010
14,2010-11-19,97,22854.86,1,200898,50.02,3.0,0,0,0,0,0,182.8989385,8.724,0,0,0,0,0,47,11,2010
14,2010-11-26,97,21772.83,1,200898,46.15,3.039,0,0,0,0,0,182.7832769,8.724,1,0,0,1,0,48,11,2010
14,2010-12-03,97,23231.24,1,200898,40.93,3.046,0,0,0,0,0,182.6676154,8.724,0,0,0,0,0,49,12,2010
14,2010-12-10,97,28991.36,1,200898,30.54,3.109,0,0,0,0,0,182.5519538,8.724,0,0,0,0,0,50,12,2010
14,2010-12-17,97,24978.66,1,200898,30.51,3.14,0,0,0,0,0,182.517732,8.724,0,0,0,0,0,51,12,2010
14,2010-12-24,97,32745.81,1,200898,30.59,3.141,0,0,0,0,0,182.54459,8.724,0,0,0,0,0,52,12,2010
14,2010-12-31,97,22924.3,1,200898,29.67,3.179,0,0,0,0,0,182.5714479,8.724,1,0,0,0,1,1,12,2010
14,2011-01-07,97,27330.96,1,200898,34.32,3.193,0,0,0,0,0,182.5983058,8.549,0,0,0,0,0,2,01,2011
14,2011-01-14,97,25886.86,1,200898,24.78,3.205,0,0,0,0,0,182.6585782,8.549,0,0,0,0,0,3,01,2011
14,2011-01-21,97,24452.44,1,200898,30.55,3.229,0,0,0,0,0,182.9193368,8.549,0,0,0,0,0,4,01,2011
14,2011-01-28,97,23518.12,1,200898,24.05,3.237,0,0,0,0,0,183.1800955,8.549,0,0,0,0,0,5,01,2011
14,2011-02-04,97,29230.88,1,200898,28.73,3.231,0,0,0,0,0,183.4408542,8.549,0,0,0,0,0,6,02,2011
14,2011-02-11,97,26254.52,1,200898,30.3,3.239,0,0,0,0,0,183.7016129,8.549,1,1,0,0,0,7,02,2011
14,2011-02-18,97,24385.55,1,200898,40.7,3.245,0,0,0,0,0,183.9371353,8.549,0,0,0,0,0,8,02,2011
14,2011-02-25,97,25086.06,1,200898,35.78,3.274,0,0,0,0,0,184.1625632,8.549,0,0,0,0,0,9,02,2011
14,2011-03-04,97,27076.96,1,200898,38.65,3.433,0,0,0,0,0,184.3879911,8.549,0,0,0,0,0,10,03,2011
14,2011-03-11,97,26003.67,1,200898,45.01,3.582,0,0,0,0,0,184.613419,8.549,0,0,0,0,0,11,03,2011
14,2011-03-18,97,24879.54,1,200898,46.66,3.631,0,0,0,0,0,184.809719,8.549,0,0,0,0,0,12,03,2011
14,2011-03-25,97,24298.38,1,200898,41.76,3.625,0,0,0,0,0,184.9943679,8.549,0,0,0,0,0,13,03,2011
14,2011-04-01,97,23739.74,1,200898,37.27,3.638,0,0,0,0,0,185.1790167,8.521,0,0,0,0,0,14,04,2011
14,2011-04-08,97,29874.73,1,200898,48.71,3.72,0,0,0,0,0,185.3636656,8.521,0,0,0,0,0,15,04,2011
14,2011-04-15,97,24106.12,1,200898,53.69,3.821,0,0,0,0,0,185.5339821,8.521,0,0,0,0,0,16,04,2011
14,2011-04-22,97,26352.9,1,200898,53.04,3.892,0,0,0,0,0,185.6684673,8.521,0,0,0,0,0,17,04,2011
14,2011-04-29,97,21300.09,1,200898,66.18,3.962,0,0,0,0,0,185.8029526,8.521,0,0,0,0,0,18,04,2011
14,2011-05-06,97,28906.91,1,200898,58.21,4.046,0,0,0,0,0,185.9374378,8.521,0,0,0,0,0,19,05,2011
14,2011-05-13,97,25600.06,1,200898,60.38,4.066,0,0,0,0,0,186.0719231,8.521,0,0,0,0,0,20,05,2011
14,2011-05-20,97,26883.95,1,200898,62.28,4.062,0,0,0,0,0,185.9661154,8.521,0,0,0,0,0,21,05,2011
14,2011-05-27,97,28146.25,1,200898,69.7,3.985,0,0,0,0,0,185.8603077,8.521,0,0,0,0,0,22,05,2011
14,2011-06-03,97,28696.94,1,200898,76.38,3.922,0,0,0,0,0,185.7545,8.521,0,0,0,0,0,23,06,2011
14,2011-06-10,97,29554.4,1,200898,73.88,3.881,0,0,0,0,0,185.6486923,8.521,0,0,0,0,0,24,06,2011
14,2011-06-17,97,26517.13,1,200898,69.32,3.842,0,0,0,0,0,185.6719333,8.521,0,0,0,0,0,25,06,2011
14,2011-06-24,97,26192.87,1,200898,74.85,3.804,0,0,0,0,0,185.7919609,8.521,0,0,0,0,0,26,06,2011
14,2011-07-01,97,28733.38,1,200898,74.04,3.748,0,0,0,0,0,185.9119885,8.625,0,0,0,0,0,27,07,2011
14,2011-07-08,97,32017.3,1,200898,77.49,3.711,0,0,0,0,0,186.032016,8.625,0,0,0,0,0,28,07,2011
14,2011-07-15,97,27070.84,1,200898,78.47,3.76,0,0,0,0,0,186.1399808,8.625,0,0,0,0,0,29,07,2011
14,2011-07-22,97,25048.99,1,200898,82.33,3.811,0,0,0,0,0,186.2177885,8.625,0,0,0,0,0,30,07,2011
14,2011-07-29,97,25219.93,1,200898,81.31,3.829,0,0,0,0,0,186.2955962,8.625,0,0,0,0,0,31,07,2011
14,2011-08-05,97,29729.52,1,200898,78.22,3.842,0,0,0,0,0,186.3734038,8.625,0,0,0,0,0,32,08,2011
14,2011-08-12,97,26139.42,1,200898,77.0,3.812,0,0,0,0,0,186.4512115,8.625,0,0,0,0,0,33,08,2011
14,2011-08-19,97,24878.58,1,200898,72.98,3.747,0,0,0,0,0,186.5093071,8.625,0,0,0,0,0,34,08,2011
14,2011-08-26,97,35513.61,1,200898,72.55,3.704,0,0,0,0,0,186.5641172,8.625,0,0,0,0,0,35,08,2011
14,2011-09-02,97,22847.6,1,200898,70.63,3.703,0,0,0,0,0,186.6189274,8.625,0,0,0,0,0,36,09,2011
14,2011-09-09,97,33157.82,1,200898,71.48,3.738,0,0,0,0,0,186.6737376,8.625,1,0,1,0,0,37,09,2011
14,2011-09-16,97,26126.88,1,200898,69.17,3.742,0,0,0,0,0,186.8024,8.625,0,0,0,0,0,38,09,2011
14,2011-09-23,97,24780.87,1,200898,63.75,3.711,0,0,0,0,0,187.0295321,8.625,0,0,0,0,0,39,09,2011
